year,month,day,date_time_hour_beginning,residual_demand,rsa_contracted_demand
2021,4,19,2021-04-19,28632.068,29887.269
2021,4,19,2021-04-19,26560.568,27704.983
2021,4,19,2021-04-19,24604.222,25753.158
2021,4,19,2021-04-19,22977.068,24038.203
2021,4,19,2021-04-19,21966.201,23053.514
2021,4,20,2021-04-20,21112.918,22339.232
2021,4,20,2021-04-20,20783.068,21901.512
2021,4,20,2021-04-20,20770.068,21771.662
2021,4,20,2021-04-20,20842.068,21949.741
2021,4,20,2021-04-20,22036.935,23320.017
2021,4,20,2021-04-20,24449.505,25865.559
2021,4,20,2021-04-20,26436.801,27765.24
2021,4,20,2021-04-20,26537.335,27959.178
2021,4,20,2021-04-20,26783.068,28889.655
2021,4,20,2021-04-20,26729.801,29151.012
2021,4,20,2021-04-20,26362.935,28939.159
2021,4,20,2021-04-20,26064.638,28663.851
2021,4,20,2021-04-20,25764.868,28323.78
2021,4,20,2021-04-20,25570.525,28172.159
2021,4,20,2021-04-20,25814.801,28242.754
2021,4,20,2021-04-20,26458.801,28736.36
2021,4,20,2021-04-20,27609.935,29412.794
2021,4,20,2021-04-20,29293.538,30456.758
2021,4,20,2021-04-20,30550.72,31650.098
2021,4,20,2021-04-20,29269.617,30315.435
2021,4,20,2021-04-20,27091.306,28171.554
2021,4,20,2021-04-20,25247.068,26285.095
2021,4,20,2021-04-20,23388.691,24352.791
2021,4,20,2021-04-20,22010.201,23004.354
2021,4,21,2021-04-21,21413.068,22307.893
2021,4,21,2021-04-21,20911.935,21842.875
2021,4,21,2021-04-21,21010.935,21908.039
2021,4,21,2021-04-21,21380.548,22252.183
2021,4,21,2021-04-21,22674.801,23494.351
2021,4,21,2021-04-21,24875.068,25645.088
2021,4,21,2021-04-21,26837.468,27642.803
2021,4,21,2021-04-21,26833.455,27791.149
2021,4,21,2021-04-21,26860.601,28406.344
2021,4,21,2021-04-21,26249.401,28247.928
2021,4,21,2021-04-21,25887.568,28271.347
2021,4,21,2021-04-21,25586.934,28275.051
2021,4,21,2021-04-21,25430.201,28118.055
2021,4,21,2021-04-21,25429.934,27945.512
2021,4,21,2021-04-21,25704.334,28036.239
2021,4,21,2021-04-21,26495.934,28639.226
2021,4,21,2021-04-21,27456.934,29266.898
2021,4,21,2021-04-21,29448.701,30426.045
2021,4,21,2021-04-21,30750.734,31483.751
2021,4,21,2021-04-21,29168.868,29961.147
2021,4,21,2021-04-21,27117.201,27950.927
2021,4,21,2021-04-21,25240.934,25905.204
2021,4,21,2021-04-21,23583.981,24025.665
2021,4,21,2021-04-21,22475.201,22889.186
2021,4,22,2021-04-22,21590.935,22118.181
2021,4,22,2021-04-22,21169.935,21708.05
2021,4,22,2021-04-22,21185.201,21720.096
2021,4,22,2021-04-22,21562.641,22140.386
2021,4,22,2021-04-22,22874.388,23391.354
2021,4,22,2021-04-22,24856.068,25530.83
2021,4,22,2021-04-22,26910.135,27604.589
2021,4,22,2021-04-22,26899.161,27889.506
2021,4,22,2021-04-22,26977.935,28576.074
2021,4,22,2021-04-22,26386.815,28512.119
2021,4,22,2021-04-22,25771.935,28241.658
2021,4,22,2021-04-22,25534.935,28182.539
2021,4,22,2021-04-22,25224.068,28005.334
2021,4,22,2021-04-22,25226.068,27924.219
2021,4,22,2021-04-22,25628.468,28174.27
2021,4,22,2021-04-22,26182.068,28510.383
2021,4,22,2021-04-22,27284.235,29314.445
2021,4,22,2021-04-22,28930.771,30328.367
2021,4,22,2021-04-22,30166.204,31397.19
2021,4,22,2021-04-22,28570.134,29670.133
2021,4,22,2021-04-22,26844.935,27915.255
2021,4,22,2021-04-22,24995.201,25952.113
2021,4,22,2021-04-22,23392.225,24122.961
2021,4,22,2021-04-22,22428.068,23053.873
2021,4,23,2021-04-23,21726.068,22256.789
2021,4,23,2021-04-23,21393.935,21902.095
2021,4,23,2021-04-23,21421.068,21833.143
2021,4,23,2021-04-23,21703.731,22077.622
2021,4,23,2021-04-23,22974.935,23322.909
2021,4,23,2021-04-23,24856.935,25232.791
2021,4,23,2021-04-23,26862.935,27249.265
2021,4,23,2021-04-23,27249.935,27933.241
2021,4,23,2021-04-23,27600.068,29063.105
2021,4,23,2021-04-23,27466.495,29410.948
2021,4,23,2021-04-23,27273.068,29411.479
2021,4,23,2021-04-23,26759.201,29013.854
2021,4,23,2021-04-23,26342.068,28795.626
2021,4,23,2021-04-23,25907.935,28467.272
2021,4,23,2021-04-23,25745.935,28352.692
2021,4,23,2021-04-23,25833.068,28235.313
2021,4,23,2021-04-23,26596.935,28611.687
2021,4,23,2021-04-23,28059.568,29367.913
2021,4,23,2021-04-23,29181.935,30306.115
2021,4,23,2021-04-23,28128.935,29053.04
2021,4,23,2021-04-23,26795.065,27554.82
2021,4,23,2021-04-23,25275.068,25923.095
2021,4,23,2021-04-23,24115.935,24525.233
2021,4,23,2021-04-23,23054.068,23315.192
2021,4,24,2021-04-24,22353.935,22518.71
2021,4,24,2021-04-24,21920.801,22053.503
2021,4,24,2021-04-24,21766.071,21896.03
2021,4,24,2021-04-24,21762.201,21933.753
2021,4,24,2021-04-24,22198.801,22416.702
2021,4,24,2021-04-24,22652.731,22879.617
2021,4,24,2021-04-24,23805.801,24022.82
2021,4,24,2021-04-24,25341.935,25906.911
2021,4,24,2021-04-24,26017.068,27467.751
2021,4,24,2021-04-24,26104.935,28008.398
2021,4,24,2021-04-24,25555.935,27631.864
2021,4,24,2021-04-24,25225.795,27387.661
2021,4,24,2021-04-24,24739.645,27004.692
2021,4,24,2021-04-24,24192.068,26562.638
2021,4,24,2021-04-24,23901.845,26294.88
2021,4,24,2021-04-24,24004.491,26248.984
2021,4,24,2021-04-24,24819.335,26586.509
2021,4,24,2021-04-24,26609.801,27543.671
2021,4,24,2021-04-24,28560.068,29262.188
2021,4,24,2021-04-24,27375.181,27960.452
2021,4,24,2021-04-24,25820.935,26372.824
2021,4,24,2021-04-24,24358.068,24806.321
2021,4,24,2021-04-24,23137.635,23413.031
2021,4,24,2021-04-24,21865.935,22103.755
2021,4,25,2021-04-25,21206.4,21391.096
2021,4,25,2021-04-25,20595.335,20833.984
2021,4,25,2021-04-25,20333.801,20677.307
2021,4,25,2021-04-25,20422.935,20829.915
2021,4,25,2021-04-25,20772.335,21234.325
2021,4,25,2021-04-25,21032.801,21476.265
2021,4,25,2021-04-25,22183.971,22632.382
2021,4,25,2021-04-25,23931.935,24783.559
2021,4,25,2021-04-25,24627.671,26421.503
2021,4,25,2021-04-25,24506.068,26817.599
2021,4,25,2021-04-25,24260.665,26802.793
2021,4,25,2021-04-25,23878.068,26502.576
2021,4,25,2021-04-25,23799.468,26300.174
2021,4,25,2021-04-25,23563.068,25968.837
2021,4,25,2021-04-25,23385.068,25503.639
2021,4,25,2021-04-25,23758.935,25541.194
2021,4,25,2021-04-25,25053.201,26137.852
2021,4,25,2021-04-25,26504.068,27202.427
2021,4,25,2021-04-25,28378.935,28881.816
2021,4,25,2021-04-25,27382.068,27719.981
2021,4,25,2021-04-25,25821.048,26021.108
2021,4,25,2021-04-25,24238.801,24423.119
2021,4,25,2021-04-25,22833.068,23008.141
2021,4,25,2021-04-25,21606.935,21807.953
2021,4,26,2021-04-26,21073.788,21288.013
2021,4,26,2021-04-26,20657.068,20939.272
2021,4,26,2021-04-26,20404.935,20771.403
2021,4,26,2021-04-26,20399.068,20761.023
2021,4,26,2021-04-26,21292.728,21674.981
2021,4,26,2021-04-26,22790.935,23232.037
2021,4,26,2021-04-26,24423.068,24965.092
2021,4,26,2021-04-26,25476.068,26385.772
2021,4,26,2021-04-26,26083.295,27737.934
2021,4,26,2021-04-26,26177.935,28222.582
2021,4,26,2021-04-26,26059.545,28207.639
2021,4,26,2021-04-26,25603.801,27963.098
2021,4,26,2021-04-26,25423.678,27803.112
2021,4,26,2021-04-26,25120.935,27546.089
2021,4,26,2021-04-26,25175.935,27498.809
2021,4,26,2021-04-26,25738.935,27738.465
2021,4,26,2021-04-26,26926.068,28596.867
2021,4,26,2021-04-26,28428.815,29824.489
2021,4,26,2021-04-26,29624.201,30905.673
2021,4,26,2021-04-26,28006.935,29070.87
2021,4,26,2021-04-26,26098.801,27139.94
2021,4,26,2021-04-26,24320.935,25378.84
2021,4,26,2021-04-26,22668.935,23813.464
2021,4,26,2021-04-26,21380.935,22637.647
2021,4,27,2021-04-27,20796.935,22019.223
2021,4,27,2021-04-27,20562.201,21633.574
2021,4,27,2021-04-27,20196.935,21262.437
2021,4,27,2021-04-27,20377.801,21345.631
2021,4,27,2021-04-27,21002.068,21984.326
2021,4,27,2021-04-27,21473.267,22635.922
2021,4,27,2021-04-27,22542.935,23552.558
2021,4,27,2021-04-27,23671.935,24836.084
2021,4,27,2021-04-27,24615.068,26326.132
2021,4,27,2021-04-27,24983.795,27246.586
2021,4,27,2021-04-27,24970.163,27469.07
2021,4,27,2021-04-27,24692.026,27355.903
2021,4,27,2021-04-27,24152.201,26930.65
2021,4,27,2021-04-27,23773.935,26504.427
2021,4,27,2021-04-27,23937.068,26564.447
2021,4,27,2021-04-27,24201.935,26555.401
2021,4,27,2021-04-27,25617.201,27398.383
2021,4,27,2021-04-27,27720.953,28865.918
2021,4,27,2021-04-27,29154.338,30022.933
2021,4,27,2021-04-27,27517.971,28338.907
2021,4,27,2021-04-27,26123.695,26767.807
2021,4,27,2021-04-27,24691.801,25205.332
2021,4,27,2021-04-27,22995.072,23381.948
2021,4,27,2021-04-27,21717.935,22092.803
2021,4,28,2021-04-28,20894.935,21258.259
2021,4,28,2021-04-28,20552.068,20881.792
2021,4,28,2021-04-28,20685.801,20951.359
2021,4,28,2021-04-28,21016.485,21259.559
2021,4,28,2021-04-28,21890.935,22120.359
2021,4,28,2021-04-28,23789.201,23974.124
2021,4,28,2021-04-28,25571.701,25761.009
2021,4,28,2021-04-28,26649.701,27049.42
2021,4,28,2021-04-28,27377.789,28305.108
2021,4,28,2021-04-28,27324.252,28583.451
2021,4,28,2021-04-28,27268.882,28569.122
2021,4,28,2021-04-28,26919.14,28361.081
2021,4,28,2021-04-28,26331.829,28154.954
2021,4,28,2021-04-28,26091.969,27983.919
2021,4,28,2021-04-28,26239.03,28101.721
2021,4,28,2021-04-28,26552.946,28404.642
2021,4,28,2021-04-28,27517.774,29158.613
2021,4,28,2021-04-28,28765.082,30124.343
2021,4,28,2021-04-28,29752.826,30981.982
2021,4,28,2021-04-28,27838.145,29228.617
2021,4,28,2021-04-28,25972.168,27479.684
2021,4,28,2021-04-28,24268.835,25905.735
2021,4,28,2021-04-28,22319.975,24035.067
2021,4,28,2021-04-28,21045.801,22731.387
2021,4,29,2021-04-29,20584.935,22192.453
2021,4,29,2021-04-29,20359.408,21847.602
2021,4,29,2021-04-29,20144.135,21467.143
2021,4,29,2021-04-29,20662.068,21897.286
2021,4,29,2021-04-29,21621.935,22852.907
2021,4,29,2021-04-29,23181.801,24277.457
2021,4,29,2021-04-29,24739.801,25858.663
2021,4,29,2021-04-29,25996.201,27270.683
2021,4,29,2021-04-29,26837.831,28379.32
2021,4,29,2021-04-29,26308.072,28330.185
2021,4,29,2021-04-29,25799.919,28153.14
2021,4,29,2021-04-29,25682.475,28057.239
2021,4,29,2021-04-29,25616.208,27869.2
2021,4,29,2021-04-29,25433.935,27713.271
2021,4,29,2021-04-29,25678.068,27707.107
2021,4,29,2021-04-29,26218.01,28166.021
2021,4,29,2021-04-29,27269.547,28992.919
2021,4,29,2021-04-29,28630.793,30063.41
2021,4,29,2021-04-29,29591.938,30843.409
2021,4,29,2021-04-29,28004.362,29117.112
2021,4,29,2021-04-29,26187.099,27258.016
2021,4,29,2021-04-29,24556.243,25531.055
2021,4,29,2021-04-29,22868.068,23782.194
2021,4,29,2021-04-29,21820.935,22761.901
2021,4,30,2021-04-30,21071.935,21963.837
2021,4,30,2021-04-30,20829.031,21629.708
2021,4,30,2021-04-30,20667.135,21457.136
2021,4,30,2021-04-30,20818.068,21720.448
2021,4,30,2021-04-30,21585.935,22586.3
2021,4,30,2021-04-30,22858.781,23950.442
2021,4,30,2021-04-30,24262.151,25420.005
2021,4,30,2021-04-30,25718.801,27020.556
2021,4,30,2021-04-30,26749.935,28598.638
2021,4,30,2021-04-30,27190.935,29404.045
2021,4,30,2021-04-30,27384.935,29856.971
2021,4,30,2021-04-30,27163.935,29694.431
2021,4,30,2021-04-30,26744.935,29298.932
2021,4,30,2021-04-30,26267.801,28911.932
2021,4,30,2021-04-30,26049.935,28730.626
2021,4,30,2021-04-30,26066.451,28646.011
2021,4,30,2021-04-30,26675.007,29006.578
2021,4,30,2021-04-30,28444.397,30151.738
2021,4,30,2021-04-30,29054.55,30621.357
2021,4,30,2021-04-30,27557.394,29138.873
2021,4,30,2021-04-30,26043.801,27492.485
2021,4,30,2021-04-30,24699.068,25929.139
2021,4,30,2021-04-30,23218.801,24251.704
2021,4,30,2021-04-30,21715.801,22705.536
2021,5,1,2021-05-01,20776.935,21751.455
2021,5,1,2021-05-01,20396.935,21297.406
2021,5,1,2021-05-01,20264.318,21155.771
2021,5,1,2021-05-01,20225.801,21087.144
2021,5,1,2021-05-01,20636.068,21503.52
2021,5,1,2021-05-01,21200.935,22101.06
2021,5,1,2021-05-01,22234.935,23092.02
2021,5,1,2021-05-01,23907.935,24963.352
2021,5,1,2021-05-01,24836.775,26653.539
2021,5,1,2021-05-01,24996.801,27370.76
2021,5,1,2021-05-01,24801.935,27226.68
2021,5,1,2021-05-01,24329.935,26753.48
2021,5,1,2021-05-01,23842.935,26199.264
2021,5,1,2021-05-01,23306.201,25714.343
2021,5,1,2021-05-01,23105.055,25364.615
2021,5,1,2021-05-01,23421.935,25480.489
2021,5,1,2021-05-01,24458.592,26128.305
2021,5,1,2021-05-01,26622.5,27551.324
2021,5,1,2021-05-01,28069.425,28955.344
2021,5,1,2021-05-01,26780.062,27822.984
2021,5,1,2021-05-01,25046.713,26091.859
2021,5,1,2021-05-01,23499.961,24579.363
2021,5,1,2021-05-01,22397.973,23190.948
2021,5,1,2021-05-01,21326.801,22059.012
2021,5,2,2021-05-02,20311.068,21077.828
2021,5,2,2021-05-02,19727.935,20587.494
2021,5,2,2021-05-02,19380.135,20334.078
2021,5,2,2021-05-02,19444.801,20376.013
2021,5,2,2021-05-02,19619.935,20600.427
2021,5,2,2021-05-02,20254.468,21260.238
2021,5,2,2021-05-02,21335.275,22326.044
2021,5,2,2021-05-02,23154.801,24358.72
2021,5,2,2021-05-02,24269.941,26257.57
2021,5,2,2021-05-02,24494.068,26985.001
2021,5,2,2021-05-02,24205.601,26939.484
2021,5,2,2021-05-02,23760.201,26553.119
2021,5,2,2021-05-02,23477.068,26275.573
2021,5,2,2021-05-02,22922.935,25779.109
2021,5,2,2021-05-02,22702.068,25472.394
2021,5,2,2021-05-02,22738.935,25258.8
2021,5,2,2021-05-02,24058.148,26107.517
2021,5,2,2021-05-02,26395.208,27826.014
2021,5,2,2021-05-02,28028.993,29510.154
2021,5,2,2021-05-02,26835.977,28377.067
2021,5,2,2021-05-02,25190.64,26582.452
2021,5,2,2021-05-02,23513.068,24677.049
2021,5,2,2021-05-02,22109.935,22980.106
2021,5,2,2021-05-02,20650.935,21560.763
2021,5,3,2021-05-03,19882.201,20774.977
2021,5,3,2021-05-03,19484.801,20475.229
2021,5,3,2021-05-03,19443.401,20410.879
2021,5,3,2021-05-03,19693.068,20668.992
2021,5,3,2021-05-03,21154.068,22197.32
2021,5,3,2021-05-03,23810.935,24897.293
2021,5,3,2021-05-03,25994.068,27150.033
2021,5,3,2021-05-03,25715.068,27172.375
2021,5,3,2021-05-03,25631.335,27961.324
2021,5,3,2021-05-03,25229.895,28077.361
2021,5,3,2021-05-03,24976.468,28165.04
2021,5,3,2021-05-03,24471.935,27650.884
2021,5,3,2021-05-03,24589.201,27526.619
2021,5,3,2021-05-03,24798.201,27333.377
2021,5,3,2021-05-03,25047.068,27378.451
2021,5,3,2021-05-03,25871.201,28038.23
2021,5,3,2021-05-03,27080.217,28688.639
2021,5,3,2021-05-03,29738.951,30511.401
2021,5,3,2021-05-03,31135.619,31751.665
2021,5,3,2021-05-03,29464.242,30216.881
2021,5,3,2021-05-03,27815.338,28535.792
2021,5,3,2021-05-03,25797.884,26255.286
2021,5,3,2021-05-03,23965.335,24279.33
2021,5,3,2021-05-03,22512.935,22878.791
2021,5,4,2021-05-04,21670.138,22100.285
2021,5,4,2021-05-04,21145.068,21672.356
2021,5,4,2021-05-04,20947.268,21535.596
2021,5,4,2021-05-04,21244.068,21816.773
2021,5,4,2021-05-04,22645.195,23294.046
2021,5,4,2021-05-04,25039.058,25808.808
2021,5,4,2021-05-04,27079.935,28022.498
2021,5,4,2021-05-04,26703.801,27979.444
2021,5,4,2021-05-04,26150.068,28155.078
2021,5,4,2021-05-04,25710.068,28067.178
2021,5,4,2021-05-04,25416.608,27797.604
2021,5,4,2021-05-04,25104.102,27443.118
2021,5,4,2021-05-04,24563.068,26853.182
2021,5,4,2021-05-04,24225.068,26611.827
2021,5,4,2021-05-04,24478.935,26772.457
2021,5,4,2021-05-04,25481.935,27466.875
2021,5,4,2021-05-04,26967.698,28528.195
2021,5,4,2021-05-04,29329.227,30298.593
2021,5,4,2021-05-04,30676.309,31409.394
2021,5,4,2021-05-04,29120.465,29741.384
2021,5,4,2021-05-04,27406.088,27906.741
2021,5,4,2021-05-04,25492.764,25882.736
2021,5,4,2021-05-04,23562.068,24015.353
2021,5,4,2021-05-04,22116.461,22582.885
2021,5,5,2021-05-05,21366.935,21688.311
2021,5,5,2021-05-05,21053.935,21370.008
2021,5,5,2021-05-05,20907.535,21257.955
2021,5,5,2021-05-05,21240.935,21526.99
2021,5,5,2021-05-05,22736.801,23017.813
2021,5,5,2021-05-05,25377.56,25655.896
2021,5,5,2021-05-05,27598.132,27922.623
2021,5,5,2021-05-05,27281.526,27867.803
2021,5,5,2021-05-05,26910.537,28160.532
2021,5,5,2021-05-05,26091.633,27877.312
2021,5,5,2021-05-05,25527.56,27565.521
2021,5,5,2021-05-05,25362.52,27537.503
2021,5,5,2021-05-05,25023.107,27265.811
2021,5,5,2021-05-05,24838.576,27200.122
2021,5,5,2021-05-05,24726.568,27355.787
2021,5,5,2021-05-05,25685.063,28088.55
2021,5,5,2021-05-05,26930.192,28967.097
2021,5,5,2021-05-05,29017.59,30538.449
2021,5,5,2021-05-05,30592.318,31811.53
2021,5,5,2021-05-05,28987.092,30208.863
2021,5,5,2021-05-05,27267.057,28356.074
2021,5,5,2021-05-05,25433.724,26361.086
2021,5,5,2021-05-05,23442.935,24387.377
2021,5,5,2021-05-05,21762.068,22726.458
2021,5,6,2021-05-06,21131.981,21942.707
2021,5,6,2021-05-06,20740.971,21537.954
2021,5,6,2021-05-06,20772.171,21402.252
2021,5,6,2021-05-06,21303.935,21915.609
2021,5,6,2021-05-06,22320.568,23226.026
2021,5,6,2021-05-06,24807.801,25691.785
2021,5,6,2021-05-06,27117.181,28075.977
2021,5,6,2021-05-06,26841.935,27870.721
2021,5,6,2021-05-06,26516.801,28160.608
2021,5,6,2021-05-06,25898.068,28063.402
2021,5,6,2021-05-06,25340.068,27898.979
2021,5,6,2021-05-06,25019.268,27525.877
2021,5,6,2021-05-06,25000.068,27305.182
2021,5,6,2021-05-06,24875.267,27074.496
2021,5,6,2021-05-06,25077.849,27346.151
2021,5,6,2021-05-06,25932.8,28159.774
2021,5,6,2021-05-06,27185.567,29110.201
2021,5,6,2021-05-06,29235.709,30800.478
2021,5,6,2021-05-06,30564.317,31953.37
2021,5,6,2021-05-06,29242.68,30197.202
2021,5,6,2021-05-06,27674.974,28401.848
2021,5,6,2021-05-06,25633.385,26311.851
2021,5,6,2021-05-06,23790.068,24495.653
2021,5,6,2021-05-06,22195.068,22924.682
2021,5,7,2021-05-07,21319.395,22119.908
2021,5,7,2021-05-07,21069.935,21921.518
2021,5,7,2021-05-07,20803.935,21785.334
2021,5,7,2021-05-07,21001.935,22097.686
2021,5,7,2021-05-07,22294.068,23358.591
2021,5,7,2021-05-07,25136.921,26093.12
2021,5,7,2021-05-07,27238.935,28203.505
2021,5,7,2021-05-07,27441.068,28403.858
2021,5,7,2021-05-07,27732.935,29302.769
2021,5,7,2021-05-07,27384.068,29499.802
2021,5,7,2021-05-07,26800.935,29321.842
2021,5,7,2021-05-07,26304.881,29033.705
2021,5,7,2021-05-07,26009.935,28753.529
2021,5,7,2021-05-07,25803.935,28554.414
2021,5,7,2021-05-07,25961.068,28671.964
2021,5,7,2021-05-07,26782.515,29087.711
2021,5,7,2021-05-07,27675.463,29560.264
2021,5,7,2021-05-07,29372.205,30745.901
2021,5,7,2021-05-07,30095.743,31209.817
2021,5,7,2021-05-07,28587.165,29648.056
2021,5,7,2021-05-07,27143,28172.688
2021,5,7,2021-05-07,25738.801,26556.677
2021,5,7,2021-05-07,24315.201,25001.19
2021,5,7,2021-05-07,22617.801,23317.587
2021,5,8,2021-05-08,21662.068,22386.976
2021,5,8,2021-05-08,21031.935,21775.362
2021,5,8,2021-05-08,20627.935,21493.026
2021,5,8,2021-05-08,20630.801,21688.636
2021,5,8,2021-05-08,21230.935,22329.342
2021,5,8,2021-05-08,22014.068,23051.091
2021,5,8,2021-05-08,23171.801,24223.283
2021,5,8,2021-05-08,24807.068,26074.573
2021,5,8,2021-05-08,25951.068,27921.42
2021,5,8,2021-05-08,26272.571,28778.671
2021,5,8,2021-05-08,25963.935,28724.026
2021,5,8,2021-05-08,25074.068,28059.092
2021,5,8,2021-05-08,24641.708,27711.659
2021,5,8,2021-05-08,24053.801,27190.352
2021,5,8,2021-05-08,23594.068,26782.122
2021,5,8,2021-05-08,24031.068,27056.813
2021,5,8,2021-05-08,25146.068,27639.734
2021,5,8,2021-05-08,27163.651,28909.155
2021,5,8,2021-05-08,28118.751,29757.132
2021,5,8,2021-05-08,27034.801,28653.862
2021,5,8,2021-05-08,25449.608,27115.828
2021,5,8,2021-05-08,23984.391,25516.428
2021,5,8,2021-05-08,22785.935,24046.45
2021,5,8,2021-05-08,21393.068,22615.863
2021,5,9,2021-05-09,20749.801,21728.28
2021,5,9,2021-05-09,20130.051,21039.505
2021,5,9,2021-05-09,19901.935,20731.268
2021,5,9,2021-05-09,20307.575,21109.146
2021,5,9,2021-05-09,20654.935,21332.616
2021,5,9,2021-05-09,20980.068,21723.993
2021,5,9,2021-05-09,22034.801,22776.625
2021,5,9,2021-05-09,24437.935,25378.357
2021,5,9,2021-05-09,25685.028,27466.771
2021,5,9,2021-05-09,25789.935,28199.001
2021,5,9,2021-05-09,25419.935,28041.347
2021,5,9,2021-05-09,24746.225,27453
2021,5,9,2021-05-09,24141.081,26894.347
2021,5,9,2021-05-09,23650.801,26537.526
2021,5,9,2021-05-09,23224.935,26135.118
2021,5,9,2021-05-09,23369.068,26270.166
2021,5,9,2021-05-09,24778.734,27126.218
2021,5,9,2021-05-09,27462.277,29010.258
2021,5,9,2021-05-09,29164.25,30549.09
2021,5,9,2021-05-09,27815,29116.462
2021,5,9,2021-05-09,25978.134,27252.461
2021,5,9,2021-05-09,24050.674,25200.48
2021,5,9,2021-05-09,22486.071,23350.858
2021,5,9,2021-05-09,21325.335,22187.309
2021,5,10,2021-05-10,20335.418,21284.565
2021,5,10,2021-05-10,20077.935,20978.449
2021,5,10,2021-05-10,20147.715,20994.725
2021,5,10,2021-05-10,20556.935,21257.452
2021,5,10,2021-05-10,21950.801,22565.893
2021,5,10,2021-05-10,24684.241,25327.044
2021,5,10,2021-05-10,27158.935,27810.416
2021,5,10,2021-05-10,26936.935,27782.071
2021,5,10,2021-05-10,27004.738,28693.761
2021,5,10,2021-05-10,26576.935,28856.463
2021,5,10,2021-05-10,26395.935,28717.18
2021,5,10,2021-05-10,25715.098,28113.742
2021,5,10,2021-05-10,25292.935,27996.696
2021,5,10,2021-05-10,24963.935,27772.248
2021,5,10,2021-05-10,25039.068,27776.625
2021,5,10,2021-05-10,25833.468,28387.889
2021,5,10,2021-05-10,27434.934,29358.844
2021,5,10,2021-05-10,30129.355,31215.075
2021,5,10,2021-05-10,31386.511,32252.097
2021,5,10,2021-05-10,29884.926,30707.847
2021,5,10,2021-05-10,28073.874,28854.656
2021,5,10,2021-05-10,25999.274,26703.8
2021,5,10,2021-05-10,24019.001,24592.065
2021,5,10,2021-05-10,22573.935,23087.896
2021,5,11,2021-05-11,21725.068,22243.56
2021,5,11,2021-05-11,21344.801,21930.397
2021,5,11,2021-05-11,21139.268,21755.251
2021,5,11,2021-05-11,21386.935,22017.206
2021,5,11,2021-05-11,22730.068,23375.411
2021,5,11,2021-05-11,25463.801,26129.662
2021,5,11,2021-05-11,27411.068,28139.693
2021,5,11,2021-05-11,27151.521,28214.045
2021,5,11,2021-05-11,26794.068,28756.181
2021,5,11,2021-05-11,26272.019,28670.89
2021,5,11,2021-05-11,25731.055,28278.422
2021,5,11,2021-05-11,25397.935,28053.509
2021,5,11,2021-05-11,25164.068,27857.584
2021,5,11,2021-05-11,24959.068,27720.652
2021,5,11,2021-05-11,24838.068,27674.075
2021,5,11,2021-05-11,25696.935,28310.789
2021,5,11,2021-05-11,27080.478,29070.224
2021,5,11,2021-05-11,29697.032,30960.933
2021,5,11,2021-05-11,30802.201,32011.751
2021,5,11,2021-05-11,29341.014,30426.856
2021,5,11,2021-05-11,27842.668,28802.2
2021,5,11,2021-05-11,25939.045,26705.714
2021,5,11,2021-05-11,23729.801,24380.879
2021,5,11,2021-05-11,22396.801,23017.667
2021,5,12,2021-05-12,21399.935,22116.021
2021,5,12,2021-05-12,21005.935,21757.105
2021,5,12,2021-05-12,20887.158,21741.819
2021,5,12,2021-05-12,20996.801,21983.493
2021,5,12,2021-05-12,22528.935,23545.969
2021,5,12,2021-05-12,25157.935,26325.649
2021,5,12,2021-05-12,27219.801,28433.209
2021,5,12,2021-05-12,26943.068,28225.529
2021,5,12,2021-05-12,26701.935,28648.231
2021,5,12,2021-05-12,26199.935,28583.033
2021,5,12,2021-05-12,25874.935,28340.865
2021,5,12,2021-05-12,25493.935,28110.467
2021,5,12,2021-05-12,25228.935,27851.461
2021,5,12,2021-05-12,24917.935,27523.398
2021,5,12,2021-05-12,24983.505,27544.038
2021,5,12,2021-05-12,25773.935,28151.591
2021,5,12,2021-05-12,27517.068,29285.478
2021,5,12,2021-05-12,30036.401,31010.645
2021,5,12,2021-05-12,31253.668,32117.654
2021,5,12,2021-05-12,29793.668,30619.829
2021,5,12,2021-05-12,27993.211,28742.278
2021,5,12,2021-05-12,26113.801,26752.605
2021,5,12,2021-05-12,24354.068,24711.133
2021,5,12,2021-05-12,22997.801,23276.307
2021,5,13,2021-05-13,22053.201,22301.554
2021,5,13,2021-05-13,21662.801,21926.752
2021,5,13,2021-05-13,21372.268,21842.401
2021,5,13,2021-05-13,21457.935,22093.823
2021,5,13,2021-05-13,22821.801,23586.243
2021,5,13,2021-05-13,25027.935,25922.882
2021,5,13,2021-05-13,27090.068,28060.66
2021,5,13,2021-05-13,26844.801,28048.529
2021,5,13,2021-05-13,26654.935,28588.689
2021,5,13,2021-05-13,26070.801,28456.116
2021,5,13,2021-05-13,25646.984,28216.186
2021,5,13,2021-05-13,25555.973,28109.084
2021,5,13,2021-05-13,25395.935,27930.606
2021,5,13,2021-05-13,24906.068,27707.42
2021,5,13,2021-05-13,24919.801,27806.876
2021,5,13,2021-05-13,25767.201,28355.925
2021,5,13,2021-05-13,27362.007,29264.535
2021,5,13,2021-05-13,29946.864,31045.502
2021,5,13,2021-05-13,30882.733,31770.745
2021,5,13,2021-05-13,29449.207,30266.232
2021,5,13,2021-05-13,28114.274,28789.933
2021,5,13,2021-05-13,26386.61,26838.263
2021,5,13,2021-05-13,24419.801,24746.232
2021,5,13,2021-05-13,23042.201,23385.147
2021,5,14,2021-05-14,22200.935,22557.747
